"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876013050723225963","Sun Jan 05 21:09:00 +0000 2025","0","Padahal program nadiem yang bagus itu di program perkuliahan tapi mau dihapus demi makan siang gratis doang? Bobrok dah ini masa depan negara","1876013050723225963","","","in","","0","1","0","https://x.com/Nanamorianne/status/1876013050723225963","1675331183633387520","Nanamorianne"
"1875950214022091105","Sun Jan 05 16:59:19 +0000 2025","0","Tbh Makan Siang Gratis ini kayaknya asbunan nya pak gemuk buat narik voter kelas bawah tanpa dikaji tanpa diperhitungkan. Dan setelah beliau menjabat barulah obrak abrik program lain buat realisasi makan gratis ini mana yg direcokin tuhh anggaran kepentingan kaum menengah ⬇️","1875950214022091105","","","in","","0","0","0","https://x.com/ttwilightae/status/1875950214022091105","2910535064","ttwilightae"
"1875947055119753711","Sun Jan 05 16:46:46 +0000 2025","0","Nggak habis pikir. program kok makan siang gratis..kayak negara Ethiopia jaman dulu..tanah subur. Gemah ripah loh ji nawi...pendidikan gratis kek kesehatan gratis kek","1875947055119753711","","","in","","0","0","0","https://x.com/HHariawan66527/status/1875947055119753711","1825137868312031232","HHariawan66527"
"1875933136049336324","Sun Jan 05 15:51:27 +0000 2025","0","aku nangkepnya ini program makan siang gratis gt? di bawah Militer? bnrn?","1875933136049336324","","","in","","0","0","0","https://x.com/RerereStrong/status/1875933136049336324","1407653187310350340","RerereStrong"
"1875877543221370980","Sun Jan 05 15:47:09 +0000 2025","0","@ipehdisini @worksfess Buat program makan siang gratis ka. Ini di daerah ku kemarin banyak yang nyari ahli gizi sama akuntan","1875932053793079598","","ipehdisini","in","","0","1","0","https://x.com/peachayanaa/status/1875932053793079598","1026024062802309125","peachayanaa"
"1875766911562400083","Sun Jan 05 15:37:25 +0000 2025","0","@ddidingdong @RamdaniGuruh Kayaknya bukan hasil dari program makan siang gratis sih ya ","1875929605040992507","","ddidingdong","in","","0","0","0","https://x.com/RandomBoyOnTwit/status/1875929605040992507","1448337405463826438","RandomBoyOnTwit"
"1875877543221370980","Sun Jan 05 15:25:45 +0000 2025","84","@worksfess secara garis besar ini program utk makan siang gratis ini anak perusahaan BGI tp coba kalian baca hak program ini setelah lolos dan lulus program bakal jadi ASN BGI ","1875926670072566246","","worksfess","in","","0","5","0","https://x.com/zfhorsed/status/1875926670072566246","1780949657323274240","zfhorsed"
"1875922228983874042","Sun Jan 05 15:12:37 +0000 2025","4","@ug_fess gada rumornya sih dananya dicut buat program makan siang gratis","1875923362830262468","","ug_fess","in","","0","3","0","https://x.com/cr0isyantt/status/1875923362830262468","1310155253107421184","cr0isyantt"
"1874977805177622996","Fri Jan 03 00:35:18 +0000 2025","1","Setelah mempetimbangkan menelaah dan mempelajari hasil voting ini maka program makan siang gratis akan dilaksanakan di rumah masing2 siswa. Bukan di sekolah. Karena tugas siswa di sekolah adalah belajar. Bukan nyari makan gratis ","1874977805177622996","","","in","pedalaman","0","0","0","https://x.com/barry_all2n/status/1874977805177622996","1345227650881622016","barry_all2n"
"1874973488370626875","Fri Jan 03 00:18:09 +0000 2025","0","Dapet curhatan dari pelanggan yg juga ibu kantin sekolah Tgl16 ada uji coba makan siang gratis Beliau mulai putar otak gimana klo berimbas ke jualannya Aku doain ga jadi tu program maksa!","1874973488370626875","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/susay_n/status/1874973488370626875","797794022429315072","susay_n"
